"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"162","OTU49_Macrophomina",-0.258217389536018,0.489092477441802,2.60880924267552,70," ",1,0.715203691964424,"Drought > Control","Plant pathogen","Macrophomina"
"163","OTU1157_Magnaporthaceae",-0.0155968550510188,0.704631727136928,0.0395283641866373,499," ",1,0.350079985509523,"Drought > Control","Plant pathogen","Magnaporthiopsis"
"164","OTU207_Magnaporthiopsis",-0.499177797430054,0.421454098558232,1.26303440583379,124," ",1,0.864044407688004,"Drought > Control","Plant pathogen","Magnaporthiopsis"
"165","OTU63_Microdochium",-1.15421165910493,0.311241021102693,2.68556644165956,117," ",1,1.16718767948216,"Drought > Control","Plant pathogen","Microdochium"
"166","OTU310_Monilinia",0,1,0.0159415438690215,334," ",1,0,"Drought > Control","Plant pathogen","Monilinia"
"167","OTU632_Monographella",-0.0157673158583165,0.655460062740624,0.0238467419543677,567," ",1,0.422417904040842,"Drought > Control","Plant pathogen","Monographella"
"168","OTU1008_Monographella",0.0157673158583166,0.563046717645364,0.0238467419543677,673," ",1,0.574392674453175,"Control > Drought","Plant pathogen","Monographella"
"169","OTU284_Hyponectriaceae",-0.128104825747685,0.368062152855743,0.702903758092573,294," ",1,0.999503461444394,"Drought > Control","Plant pathogen","Monographella"
"170","OTU241_Xylariales",0.239187663879426,0.0573097631191196,1.56342933917152,202," ",1,2.85928428375246,"Control > Drought","Plant pathogen","Monographella"
"171","OTU353_Xylariales",-0.0151068923902083,0.805865435673073,0.085575731706074,394," ",1,0.21583850367297,"Drought > Control","Plant pathogen","Monosporascus"
"172","OTU20_Xylariales",-0.898730033529478,0.0481904624042137,3.96450131877861,18," ",1,3.03259415293676,"Drought > Control","Plant pathogen","Monosporascus"
"173","OTU624_Cylindrocarpon",-0.459431618637297,0.00384041094383162,2.21550603575121,143," ",1,5.56217590148555,"Drought > Control","Plant pathogen","Neonectria"
"174","OTU831_Olpidium",0.0473057147783568,0.0832448310000023,0.0238467419543677,719," ",1,2.48596924213932,"Control > Drought","Plant pathogen","Olpidium"
